Tag|Name|Keyword|VR|VM|Status
006865B0|2DLineCoordinates|Two​D​Line​Coordinates|FD|4|
006865D0|3DLineCoordinates|Three​D​Line​Coordinates|FD|6|
006865E0|2DPlaneCoordinatesSequence|Two​D​Plane​Coordinates​Sequence|SQ|1|
006865F0|2DPlaneIntersection|Two​D​Plane​Intersection|FD|4|
00686610|3DPlaneOrigin|Three​D​Plane​Origin|FD|3|
00686620|3DPlaneNormal|Three​D​Plane​Normal|FD|3|
00687001|ModelModification|Model​Modification|CS|1|
00687002|ModelMirroring|Model​Mirroring|CS|1|
00687003|ModelUsageCodeSequence|Model​Usage​Code​Sequence|SQ|1|
00687004|ModelGroupUid|Model​Group​UID|UI|1|
00687005|RelativeUriReferenceWithinEncapsulatedDocument|Relative​URI​Reference​Within​Encapsulated​Document|UR|1|
006A0001|AnnotationCoordinateType|Annotation​Coordinate​Type|CS|1|
006A0002|AnnotationGroupSequence|Annotation​Group​Sequence|SQ|1|
006A0003|AnnotationGroupUid|Annotation​Group​UID|UI|1|
006A0005|AnnotationGroupLabel|Annotation​Group​Label|LO|1|
006A0006|AnnotationGroupDescription|Annotation​Group​Description|UT|1|
006A0007|AnnotationGroupGenerationType|Annotation​Group​Generation​Type|CS|1|
006A0008|AnnotationGroupAlgorithmIdentificationSequence|Annotation​Group​Algorithm​Identification​Sequence|SQ|1|
006A0009|AnnotationPropertyCategoryCodeSequence|Annotation​Property​Category​Code​Sequence|SQ|1|
006A000A|AnnotationPropertyTypeCodeSequence|Annotation​Property​Type​Code​Sequence|SQ|1|
006A000B|AnnotationPropertyTypeModifierCodeSequence|Annotation​Property​Type​Modifier​Code​Sequence|SQ|1|
006A000C|NumberOfAnnotations|Number​Of​Annotations|UL|1|
006A000D|AnnotationAppliesToAllOpticalPaths|Annotation​Applies​To​All​Optical​Paths|CS|1|
006A000E|ReferencedOpticalPathIdentifier|Referenced​Optical​Path​Identifier|SH|1-n|
006A000F|AnnotationAppliesToAllZPlanes|Annotation​Applies​To​All​Z​Planes|CS|1|
006A0010|CommonZCoordinateValue|Common​Z​Coordinate​Value|FD|1-n|
006A0011|AnnotationIndexList|Annotation​Index​List|OL|1|
00700001|GraphicAnnotationSequence|Graphic​Annotation​Sequence|SQ|1|
00700002|GraphicLayer|Graphic​Layer|CS|1|
00700003|BoundingBoxAnnotationUnits|Bounding​Box​Annotation​Units|CS|1|
00700004|AnchorPointAnnotationUnits|Anchor​Point​Annotation​Units|CS|1|
00700005|GraphicAnnotationUnits|Graphic​Annotation​Units|CS|1|
00700006|UnformattedTextValue|Unformatted​Text​Value|ST|1|
00700008|TextObjectSequence|Text​Object​Sequence|SQ|1|
00700009|GraphicObjectSequence|Graphic​Object​Sequence|SQ|1|
00700010|BoundingBoxTopLeftHandCorner|Bounding​Box​Top​Left​Hand​Corner|FL|2|
00700011|BoundingBoxBottomRightHandCorner|Bounding​Box​Bottom​Right​Hand​Corner|FL|2|
00700012|BoundingBoxTextHorizontalJustification|Bounding​Box​Text​Horizontal​Justification|CS|1|
00700014|AnchorPoint|Anchor​Point|FL|2|
00700015|AnchorPointVisibility|Anchor​Point​Visibility|CS|1|
00700020|GraphicDimensions|Graphic​Dimensions|US|1|
00700021|NumberOfGraphicPoints|Number​Of​Graphic​Points|US|1|
00700022|GraphicData|Graphic​Data|FL|2-n|
00700023|GraphicType|Graphic​Type|CS|1|
00700024|GraphicFilled|Graphic​Filled|CS|1|
00700040|ImageRotation(Retired)|Image​Rotation​Retired|IS|1|RET (2007)
00700041|ImageHorizontalFlip|Image​Horizontal​Flip|CS|1|
00700042|ImageRotation|Image​Rotation|US|1|
00700050|DisplayedAreaTopLeftHandCorner(Trial)|Displayed​Area​Top​Left​Hand​Corner​Trial|US|2|RET (2007)
00700051|DisplayedAreaBottomRightHandCorner(Trial)|Displayed​Area​Bottom​Right​Hand​Corner​Trial|US|2|RET (2007)
00700052|DisplayedAreaTopLeftHandCorner|Displayed​Area​Top​Left​Hand​Corner|SL|2|
00700053|DisplayedAreaBottomRightHandCorner|Displayed​Area​Bottom​Right​Hand​Corner|SL|2|
0070005A|DisplayedAreaSelectionSequence|Displayed​Area​Selection​Sequence|SQ|1|
00700060|GraphicLayerSequence|Graphic​Layer​Sequence|SQ|1|
00700062|GraphicLayerOrder|Graphic​Layer​Order|IS|1|
00700066|GraphicLayerRecommendedDisplayGrayscaleValue|Graphic​Layer​Recommended​Display​Grayscale​Value|US|1|
00700067|GraphicLayerRecommendedDisplayRgbValue|Graphic​Layer​Recommended​Display​RGB​Value|US|3|RET (2004)
00700068|GraphicLayerDescription|Graphic​Layer​Description|LO|1|
00700080|ContentLabel|Content​Label|CS|1|
00700081|ContentDescription|Content​Description|LO|1|
00700082|PresentationCreationDate|Presentation​Creation​Date|DA|1|
00700083|PresentationCreationTime|Presentation​Creation​Time|TM|1|
00700084|ContentCreator'SName|Content​Creator​Name|PN|1|
00700086|ContentCreator'SIdentificationCodeSequence|Content​Creator​Identification​Code​Sequence|SQ|1|
00700087|AlternateContentDescriptionSequence|Alternate​Content​Description​Sequence|SQ|1|
00700100|PresentationSizeMode|Presentation​Size​Mode|CS|1|
00700101|PresentationPixelSpacing|Presentation​Pixel​Spacing|DS|2|
00700102|PresentationPixelAspectRatio|Presentation​Pixel​Aspect​Ratio|IS|2|
00700103|PresentationPixelMagnificationRatio|Presentation​Pixel​Magnification​Ratio|FL|1|
00700207|GraphicGroupLabel|Graphic​Group​Label|LO|1|
00700208|GraphicGroupDescription|Graphic​Group​Description|ST|1|
00700209|CompoundGraphicSequence|Compound​Graphic​Sequence|SQ|1|
00700226|CompoundGraphicInstanceId|Compound​Graphic​Instance​ID|UL|1|
00700227|FontName|Font​Name|LO|1|
00700228|FontNameType|Font​Name​Type|CS|1|
00700229|CssFontName|CSS​Font​Name|LO|1|
00700230|RotationAngle|Rotation​Angle|FD|1|
00700231|TextStyleSequence|Text​Style​Sequence|SQ|1|
00700232|LineStyleSequence|Line​Style​Sequence|SQ|1|
00700233|FillStyleSequence|Fill​Style​Sequence|SQ|1|
00700234|GraphicGroupSequence|Graphic​Group​Sequence|SQ|1|
00700241|TextColorCielabValue|Text​Color​CIE​Lab​Value|US|3|
00700242|HorizontalAlignment|Horizontal​Alignment|CS|1|
00700243|VerticalAlignment|Vertical​Alignment|CS|1|
00700244|ShadowStyle|Shadow​Style|CS|1|
00700245|ShadowOffsetX|Shadow​Offset​X|FL|1|
00700246|ShadowOffsetY|Shadow​Offset​Y|FL|1|
00700247|ShadowColorCielabValue|Shadow​Color​CIE​Lab​Value|US|3|
00700248|Underlined|Underlined|CS|1|
00700249|Bold|Bold|CS|1|
00700250|Italic|Italic|CS|1|
00700251|PatternOnColorCielabValue|Pattern​On​Color​CIE​Lab​Value|US|3|
00700252|PatternOffColorCielabValue|Pattern​Off​Color​CIE​Lab​Value|US|3|
00700253|LineThickness|Line​Thickness|FL|1|
00700254|LineDashingStyle|Line​Dashing​Style|CS|1|
00700255|LinePattern|Line​Pattern|UL|1|
00700256|FillPattern|Fill​Pattern|OB|1|
00700257|FillMode|Fill​Mode|CS|1|
00700258|ShadowOpacity|Shadow​Opacity|FL|1|
00700261|GapLength|Gap​Length|FL|1|
00700262|DiameterOfVisibility|Diameter​Of​Visibility|FL|1|
00700273|RotationPoint|Rotation​Point|FL|2|
00700274|TickAlignment|Tick​Alignment|CS|1|
00700278|ShowTickLabel|Show​Tick​Label|CS|1|
00700279|TickLabelAlignment|Tick​Label​Alignment|CS|1|
00700282|CompoundGraphicUnits|Compound​Graphic​Units|CS|1|
00700284|PatternOnOpacity|Pattern​On​Opacity|FL|1|
00700285|PatternOffOpacity|Pattern​Off​Opacity|FL|1|
00700287|MajorTicksSequence|Major​Ticks​Sequence|SQ|1|
00700288|TickPosition|Tick​Position|FL|1|
00700289|TickLabel|Tick​Label|SH|1|
00700294|CompoundGraphicType|Compound​Graphic​Type|CS|1|
00700295|GraphicGroupId|Graphic​Group​ID|UL|1|
00700306|ShapeType|Shape​Type|CS|1|
00700308|RegistrationSequence|Registration​Sequence|SQ|1|
00700309|MatrixRegistrationSequence|Matrix​Registration​Sequence|SQ|1|
0070030A|MatrixSequence|Matrix​Sequence|SQ|1|
0070030B|FrameOfReferenceToDisplayedCoordinateSystemTransformationMatrix|Frame​Of​Reference​To​Displayed​Coordinate​System​Transformation​Matrix|FD|16|
0070030C|FrameOfReferenceTransformationMatrixType|Frame​Of​Reference​Transformation​Matrix​Type|CS|1|
0070030D|RegistrationTypeCodeSequence|Registration​Type​Code​Sequence|SQ|1|
0070030F|FiducialDescription|Fiducial​Description|ST|1|
00700310|FiducialIdentifier|Fiducial​Identifier|SH|1|
00700311|FiducialIdentifierCodeSequence|Fiducial​Identifier​Code​Sequence|SQ|1|
00700312|ContourUncertaintyRadius|Contour​Uncertainty​Radius|FD|1|
00700314|UsedFiducialsSequence|Used​Fiducials​Sequence|SQ|1|
00700315|UsedRtStructureSetRoiSequence|Used​RT​Structure​Set​ROI​Sequence|SQ|1|
00700318|GraphicCoordinatesDataSequence|Graphic​Coordinates​Data​Sequence|SQ|1|
0070031A|FiducialUid|Fiducial​UID|UI|1|
0070031B|ReferencedFiducialUid|Referenced​Fiducial​UID|UI|1|
0070031C|FiducialSetSequence|Fiducial​Set​Sequence|SQ|1|
0070031E|FiducialSequence|Fiducial​Sequence|SQ|1|
0070031F|FiducialsPropertyCategoryCodeSequence|Fiducials​Property​Category​Code​Sequence|SQ|1|
00700401|GraphicLayerRecommendedDisplayCielabValue|Graphic​Layer​Recommended​Display​CIE​Lab​Value|US|3|
00700402|BlendingSequence|Blending​Sequence|SQ|1|
00700403|RelativeOpacity|Relative​Opacity|FL|1|
00700404|ReferencedSpatialRegistrationSequence|Referenced​Spatial​Registration​Sequence|SQ|1|
00700405|BlendingPosition|Blending​Position|CS|1|
00701101|PresentationDisplayCollectionUid|Presentation​Display​Collection​UID|UI|1|
00701102|PresentationSequenceCollectionUid|Presentation​Sequence​Collection​UID|UI|1|
00701103|PresentationSequencePositionIndex|Presentation​Sequence​Position​Index|US|1|
00701104|RenderedImageReferenceSequence|Rendered​Image​Reference​Sequence|SQ|1|
00701201|VolumetricPresentationStateInputSequence|Volumetric​Presentation​State​Input​Sequence|SQ|1|
00701202|PresentationInputType|Presentation​Input​Type|CS|1|
00701203|InputSequencePositionIndex|Input​Sequence​Position​Index|US|1|
00701204|Crop|Crop|CS|1|
00701205|CroppingSpecificationIndex|Cropping​Specification​Index|US|1-n|
00701206|CompositingMethod|Compositing​Method|CS|1|RET (2017a)
00701207|VolumetricPresentationInputNumber|Volumetric​Presentation​Input​Number|US|1|
00701208|ImageVolumeGeometry|Image​Volume​Geometry|CS|1|
00701209|VolumetricPresentationInputSetUid|Volumetric​Presentation​Input​Set​UID|UI|1|
0070120A|VolumetricPresentationInputSetSequence|Volumetric​Presentation​Input​Set​Sequence|SQ|1|
0070120B|GlobalCrop|Global​Crop|CS|1|
0070120C|GlobalCroppingSpecificationIndex|Global​Cropping​Specification​Index|US|1-n|
0070120D|RenderingMethod|Rendering​Method|CS|1|
00701301|VolumeCroppingSequence|Volume​Cropping​Sequence|SQ|1|
00701302|VolumeCroppingMethod|Volume​Cropping​Method|CS|1|
00701303|BoundingBoxCrop|Bounding​Box​Crop|FD|6|
00701304|ObliqueCroppingPlaneSequence|Oblique​Cropping​Plane​Sequence|SQ|1|
00701305|Plane|Plane|FD|4|
00701306|PlaneNormal|Plane​Normal|FD|3|
00701309|CroppingSpecificationNumber|Cropping​Specification​Number|US|1|
00701501|Multi-PlanarReconstructionStyle|Multi​Planar​Reconstruction​Style|CS|1|
00701502|MprThicknessType|MPRThickness​Type|CS|1|
00701503|MprSlabThickness|MPRSlab​Thickness|FD|1|
00701505|MprTopLeftHandCorner|MPRTop​Left​Hand​Corner|FD|3|
00701507|MprViewWidthDirection|MPRView​Width​Direction|FD|3|
00701508|MprViewWidth|MPRView​Width|FD|1|
0070150C|NumberOfVolumetricCurvePoints|Number​Of​Volumetric​Curve​Points|UL|1|
0070150D|VolumetricCurvePoints|Volumetric​Curve​Points|OD|1|
00701511|MprViewHeightDirection|MPRView​Height​Direction|FD|3|
00701512|MprViewHeight|MPRView​Height|FD|1|
00701602|RenderProjection|Render​Projection|CS|1|
00701603|ViewpointPosition|Viewpoint​Position|FD|3|
00701604|ViewpointLookatPoint|Viewpoint​LookAt​Point|FD|3|
00701605|ViewpointUpDirection|Viewpoint​Up​Direction|FD|3|
00701606|RenderFieldOfView|Render​Field​Of​View|FD|6|
00701607|SamplingStepSize|Sampling​Step​Size|FD|1|
00701701|ShadingStyle|Shading​Style|CS|1|
00701702|AmbientReflectionIntensity|Ambient​Reflection​Intensity|FD|1|
00701703|LightDirection|Light​Direction|FD|3|
00701704|DiffuseReflectionIntensity|Diffuse​Reflection​Intensity|FD|1|
00701705|SpecularReflectionIntensity|Specular​Reflection​Intensity|FD|1|
00701706|Shininess|Shininess|FD|1|
00701801|PresentationStateClassificationComponentSequence|Presentation​State​Classification​Component​Sequence|SQ|1|
00701802|ComponentType|Component​Type|CS|1|
00701803|ComponentInputSequence|Component​Input​Sequence|SQ|1|
00701804|VolumetricPresentationInputIndex|Volumetric​Presentation​Input​Index|US|1|
00701805|PresentationStateCompositorComponentSequence|Presentation​State​Compositor​Component​Sequence|SQ|1|
00701806|WeightingTransferFunctionSequence|Weighting​Transfer​Function​Sequence|SQ|1|
00701807|WeightingLookupTableDescriptor|Weighting​Lookup​Table​Descriptor|US|3|
00701808|WeightingLookupTableData|Weighting​Lookup​Table​Data|OB|1|
00701901|VolumetricAnnotationSequence|Volumetric​Annotation​Sequence|SQ|1|
00701903|ReferencedStructuredContextSequence|Referenced​Structured​Context​Sequence|SQ|1|
00701904|ReferencedContentItem|Referenced​Content​Item|UI|1|
00701905|VolumetricPresentationInputAnnotationSequence|Volumetric​Presentation​Input​Annotation​Sequence|SQ|1|
00701907|AnnotationClipping|Annotation​Clipping|CS|1|
00701A01|PresentationAnimationStyle|Presentation​Animation​Style|CS|1|
00701A03|RecommendedAnimationRate|Recommended​Animation​Rate|FD|1|
00701A04|AnimationCurveSequence|Animation​Curve​Sequence|SQ|1|
00701A05|AnimationStepSize|Animation​Step​Size|FD|1|
00701A06|SwivelRange|Swivel​Range|FD|1|
00701A07|VolumetricCurveUpDirections|Volumetric​Curve​Up​Directions|OD|1|
00701A08|VolumeStreamSequence|Volume​Stream​Sequence|SQ|1|
00701A09|RgbaTransferFunctionDescription|RGBA​Transfer​Function​Description|LO|1|
00701B01|AdvancedBlendingSequence|Advanced​Blending​Sequence|SQ|1|
00701B02|BlendingInputNumber|Blending​Input​Number|US|1|
00701B03|BlendingDisplayInputSequence|Blending​Display​Input​Sequence|SQ|1|
00701B04|BlendingDisplaySequence|Blending​Display​Sequence|SQ|1|
00701B06|BlendingMode|Blending​Mode|CS|1|
00701B07|TimeSeriesBlending|Time​Series​Blending|CS|1|
00701B08|GeometryForDisplay|Geometry​For​Display|CS|1|
00701B11|ThresholdSequence|Threshold​Sequence|SQ|1|
00701B12|ThresholdValueSequence|Threshold​Value​Sequence|SQ|1|
00701B13|ThresholdType|Threshold​Type|CS|1|
00701B14|ThresholdValue|Threshold​Value|FD|1|
00720002|HangingProtocolName|Hanging​Protocol​Name|SH|1|
00720004|HangingProtocolDescription|Hanging​Protocol​Description|LO|1|
00720006|HangingProtocolLevel|Hanging​Protocol​Level|CS|1|
00720008|HangingProtocolCreator|Hanging​Protocol​Creator|LO|1|
0072000A|HangingProtocolCreationDate​Time|Hanging​Protocol​Creation​Date​Time|DT|1|
0072000C|HangingProtocolDefinitionSequence|Hanging​Protocol​Definition​Sequence|SQ|1|
0072000E|HangingProtocolUserIdentificationCodeSequence|Hanging​Protocol​User​Identification​Code​Sequence|SQ|1|
00720010|HangingProtocolUserGroupName|Hanging​Protocol​User​Group​Name|LO|1|
00720012|SourceHangingProtocolSequence|Source​Hanging​Protocol​Sequence|SQ|1|
00720014|NumberOfPriorsReferenced|Number​Of​Priors​Referenced|US|1|
00720020|ImageSetsSequence|Image​Sets​Sequence|SQ|1|
00720022|ImageSetSelectorSequence|Image​Set​Selector​Sequence|SQ|1|
00720024|ImageSetSelectorUsageFlag|Image​Set​Selector​Usage​Flag|CS|1|
00720026|SelectorAttribute|Selector​Attribute|AT|1|
00720028|SelectorValueNumber|Selector​Value​Number|US|1|
00720030|TimeBasedImageSetsSequence|Time​Based​Image​Sets​Sequence|SQ|1|
00720032|ImageSetNumber|Image​Set​Number|US|1|
00720034|ImageSetSelectorCategory|Image​Set​Selector​Category|CS|1|
00720038|RelativeTime|Relative​Time|US|2|
0072003A|RelativeTimeUnits|Relative​Time​Units|CS|1|
0072003C|AbstractPriorValue|Abstract​Prior​Value|SS|2|
0072003E|AbstractPriorCodeSequence|Abstract​Prior​Code​Sequence|SQ|1|
00720040|ImageSetLabel|Image​Set​Label|LO|1|
00720050|SelectorAttributeVr|Selector​Attribute​VR|CS|1|
00720052|SelectorSequencePointer|Selector​Sequence​Pointer|AT|1-n|
00720054|SelectorSequencePointerPrivateCreator|Selector​Sequence​Pointer​Private​Creator|LO|1-n|
00720056|SelectorAttributePrivateCreator|Selector​Attribute​Private​Creator|LO|1|
0072005E|SelectorAeValue|Selector​AEValue|AE|1-n|
0072005F|SelectorAsValue|Selector​ASValue|AS|1-n|
00720060|SelectorAtValue|Selector​AT​Value|AT|1-n|
00720061|SelectorDaValue|Selector​DAValue|DA|1-n|
00720062|SelectorCsValue|Selector​CS​Value|CS|1-n|
00720063|SelectorDtValue|Selector​DTValue|DT|1-n|
00720064|SelectorIsValue|Selector​IS​Value|IS|1-n|
00720065|SelectorObValue|Selector​OBValue|OB|1|
00720066|SelectorLoValue|Selector​LO​Value|LO|1-n|
00720067|SelectorOfValue|Selector​OFValue|OF|1|
00720068|SelectorLtValue|Selector​LT​Value|LT|1|
00720069|SelectorOwValue|Selector​OWValue|OW|1|
0072006A|SelectorPnValue|Selector​PN​Value|PN|1-n|
0072006B|SelectorTmValue|Selector​TMValue|TM|1-n|
0072006C|SelectorShValue|Selector​SH​Value|SH|1-n|
0072006D|SelectorUnValue|Selector​UNValue|UN|1|
0072006E|SelectorStValue|Selector​ST​Value|ST|1|
0072006F|SelectorUcValue|Selector​UCValue|UC|1-n|
00720070|SelectorUtValue|Selector​UT​Value|UT|1|
00720071|SelectorUrValue|Selector​URValue|UR|1|
00720072|SelectorDsValue|Selector​DS​Value|DS|1-n|
00720073|SelectorOdValue|Selector​ODValue|OD|1|
00720074|SelectorFdValue|Selector​FD​Value|FD|1-n|
00720075|SelectorOlValue|Selector​OLValue|OL|1|
00720076|SelectorFlValue|Selector​FL​Value|FL|1-n|
00720078|SelectorUlValue|Selector​UL​Value|UL|1-n|
0072007A|SelectorUsValue|Selector​US​Value|US|1-n|
0072007C|SelectorSlValue|Selector​SL​Value|SL|1-n|
0072007E|SelectorSsValue|Selector​SS​Value|SS|1-n|
0072007F|SelectorUiValue|Selector​UI​Value|UI|1-n|
00720080|SelectorCodeSequenceValue|Selector​Code​Sequence​Value|SQ|1|
00720081|SelectorOvValue|Selector​OV​Value|OV|1|
00720082|SelectorSvValue|Selector​SV​Value|SV|1-n|
00720083|SelectorUvValue|Selector​UV​Value|UV|1-n|
00720100|NumberOfScreens|Number​Of​Screens|US|1|
